PERMNO,date,COMNAM,RET,vwretd
90301,07/31/2012,BIOMED REALTY TRUST INC,0.006424,0.010284
90301,08/31/2012,BIOMED REALTY TRUST INC,-0.014362,0.026278
90301,09/28/2012,BIOMED REALTY TRUST INC,0.021856,0.026554
90301,10/31/2012,BIOMED REALTY TRUST INC,0.021368,-0.014104
90301,11/30/2012,BIOMED REALTY TRUST INC,0.007845,0.006192
90301,12/31/2012,BIOMED REALTY TRUST INC,0.015309,0.012529
90301,01/31/2013,BIOMED REALTY TRUST INC,0.052768,0.054145
90301,02/28/2013,BIOMED REALTY TRUST INC,0.037838,0.008340
90301,03/28/2013,BIOMED REALTY TRUST INC,0.033854,0.035294
90301,04/30/2013,BIOMED REALTY TRUST INC,0.042130,0.014947
90301,05/31/2013,BIOMED REALTY TRUST INC,-0.070191,0.019074
90301,06/28/2013,BIOMED REALTY TRUST INC,-0.022217,-0.015036
90301,07/31/2013,BIOMED REALTY TRUST INC,0.021256,0.052717
90301,08/30/2013,BIOMED REALTY TRUST INC,-0.108906,-0.025727
90301,09/30/2013,BIOMED REALTY TRUST INC,0.022542,0.037470
90301,10/31/2013,BIOMED REALTY TRUST INC,0.071544,0.039895
90301,11/29/2013,BIOMED REALTY TRUST INC,-0.067269,0.024966
90301,12/31/2013,BIOMED REALTY TRUST INC,-0.011302,0.026140
90301,01/31/2014,BIOMED REALTY TRUST INC,0.076711,-0.029987
90301,02/28/2014,BIOMED REALTY TRUST INC,0.059969,0.046186
90301,03/31/2014,BIOMED REALTY TRUST INC,0.002901,0.004501
90301,04/30/2014,BIOMED REALTY TRUST INC,0.020010,0.001670
90301,05/30/2014,BIOMED REALTY TRUST INC,0.038278,0.020223
90301,06/30/2014,BIOMED REALTY TRUST INC,0.017511,0.027961
90301,07/31/2014,BIOMED REALTY TRUST INC,-0.015117,-0.020536
90301,08/29/2014,BIOMED REALTY TRUST INC,0.044186,0.040206
90301,09/30/2014,BIOMED REALTY TRUST INC,-0.089087,-0.025132
90301,10/31/2014,BIOMED REALTY TRUST INC,0.075247,0.021198
90301,11/28/2014,BIOMED REALTY TRUST INC,-0.012431,0.021159
90301,12/31/2014,BIOMED REALTY TRUST INC,0.030303,-0.003623
90301,01/30/2015,BIOMED REALTY TRUST INC,0.135097,-0.027200
90301,02/27/2015,BIOMED REALTY TRUST INC,-0.090389,0.056017
90301,03/31/2015,BIOMED REALTY TRUST INC,0.030576,-0.010454
90301,04/30/2015,BIOMED REALTY TRUST INC,-0.084289,0.008716
90301,05/29/2015,BIOMED REALTY TRUST INC,-0.017349,0.010344
90301,06/30/2015,BIOMED REALTY TRUST INC,-0.038744,-0.019262
90301,07/31/2015,BIOMED REALTY TRUST INC,0.113754,0.012113
90301,08/31/2015,BIOMED REALTY TRUST INC,-0.141133,-0.060046
90301,09/30/2015,BIOMED REALTY TRUST INC,0.094054,-0.033769
90301,10/30/2015,BIOMED REALTY TRUST INC,0.171672,0.074021
90301,11/30/2015,BIOMED REALTY TRUST INC,0.002563,0.002448
90301,12/31/2015,BIOMED REALTY TRUST INC,0.009374,-0.022287
90301,01/29/2016,BIOMED REALTY TRUST INC,,-0.057094
90664,01/31/2007,DEXCOM INC,-0.097363,0.019397
90664,02/28/2007,DEXCOM INC,-0.091011,-0.013988
90664,03/30/2007,DEXCOM INC,-0.028430,0.012950
90664,04/30/2007,DEXCOM INC,0.013995,0.039815
90664,05/31/2007,DEXCOM INC,-0.176913,0.038932
90664,06/29/2007,DEXCOM INC,0.248476,-0.014765
90664,07/31/2007,DEXCOM INC,-0.019536,-0.031760
90664,08/31/2007,DEXCOM INC,0.145704,0.011630
90664,09/28/2007,DEXCOM INC,0.086957,0.040842
90664,10/31/2007,DEXCOM INC,-0.070000,0.025796
90664,11/30/2007,DEXCOM INC,-0.069893,-0.049327
90664,12/31/2007,DEXCOM INC,0.020809,-0.004423
90664,01/31/2008,DEXCOM INC,-0.047565,-0.062138
90664,02/29/2008,DEXCOM INC,-0.123662,-0.021663
90664,03/31/2008,DEXCOM INC,-0.438263,-0.010421
90664,04/30/2008,DEXCOM INC,0.859903,0.051060
90664,05/30/2008,DEXCOM INC,0.024675,0.023808
90664,06/30/2008,DEXCOM INC,-0.234474,-0.078426
90664,07/31/2008,DEXCOM INC,0.112583,-0.013341
90664,08/29/2008,DEXCOM INC,0.023810,0.010566
90664,09/30/2008,DEXCOM INC,-0.100291,-0.097980
90664,10/31/2008,DEXCOM INC,-0.269790,-0.184648
90664,11/28/2008,DEXCOM INC,-0.557522,-0.084615
90664,12/31/2008,DEXCOM INC,0.380000,0.022154
90664,01/30/2009,DEXCOM INC,0.170290,-0.077315
90664,02/27/2009,DEXCOM INC,0.253870,-0.100271
90664,03/31/2009,DEXCOM INC,0.022222,0.086748
90664,04/30/2009,DEXCOM INC,0.082126,0.109352
90664,05/29/2009,DEXCOM INC,0.241071,0.067774
90664,06/30/2009,DEXCOM INC,0.113309,-0.003099
90664,07/31/2009,DEXCOM INC,0.043619,0.081752
90664,08/31/2009,DEXCOM INC,0.208978,0.031469
90664,09/30/2009,DEXCOM INC,0.015365,0.045216
90664,10/30/2009,DEXCOM INC,-0.134931,-0.027971
90664,11/30/2009,DEXCOM INC,0.056851,0.057117
90664,12/31/2009,DEXCOM INC,0.113103,0.028430
90664,01/29/2010,DEXCOM INC,0.122677,-0.037098
90664,02/26/2010,DEXCOM INC,-0.002208,0.034786
90664,03/31/2010,DEXCOM INC,0.077434,0.063626
90664,04/30/2010,DEXCOM INC,0.124230,0.020063
90664,05/28/2010,DEXCOM INC,-0.038356,-0.079163
90664,06/30/2010,DEXCOM INC,0.097816,-0.050745
90664,07/30/2010,DEXCOM INC,-0.034602,0.070309
90664,08/31/2010,DEXCOM INC,0.095878,-0.042844
90664,09/30/2010,DEXCOM INC,0.080949,0.091547
90664,10/29/2010,DEXCOM INC,0.043116,0.038512
90664,11/30/2010,DEXCOM INC,-0.182379,0.005125
90664,12/31/2010,DEXCOM INC,0.210643,0.067205
90664,01/31/2011,DEXCOM INC,0.033333,0.019137
90664,02/28/2011,DEXCOM INC,0.037221,0.038175
90664,03/31/2011,DEXCOM INC,0.060834,0.003353
90664,04/29/2011,DEXCOM INC,0.072809,0.028667
90664,05/31/2011,DEXCOM INC,-0.052853,-0.014900
90664,06/30/2011,DEXCOM INC,-0.081167,-0.018388
90664,07/29/2011,DEXCOM INC,-0.021394,-0.022524
90664,08/31/2011,DEXCOM INC,-0.151622,-0.057498
90664,09/30/2011,DEXCOM INC,-0.002494,-0.084862
90664,10/31/2011,DEXCOM INC,-0.184167,0.114030
90664,11/30/2011,DEXCOM INC,-0.180797,-0.006207
90664,12/30/2011,DEXCOM INC,0.160848,0.003696
90664,01/31/2012,DEXCOM INC,0.178303,0.054095
90664,02/29/2012,DEXCOM INC,-0.016408,0.041239
90664,03/30/2012,DEXCOM INC,-0.033364,0.024004
90664,04/30/2012,DEXCOM INC,-0.062320,-0.006806
90664,05/31/2012,DEXCOM INC,0.100205,-0.065574
90664,06/29/2012,DEXCOM INC,0.204461,0.038189
90664,07/31/2012,DEXCOM INC,-0.150463,0.010284
90664,08/31/2012,DEXCOM INC,0.207993,0.026278
90664,09/28/2012,DEXCOM INC,0.130075,0.026554
90664,10/31/2012,DEXCOM INC,-0.128410,-0.014104
90664,11/30/2012,DEXCOM INC,-0.001527,0.006192
90664,12/31/2012,DEXCOM INC,0.038991,0.012529
90664,01/31/2013,DEXCOM INC,0.120677,0.054145
90664,02/28/2013,DEXCOM INC,-0.020355,0.008340
90664,03/28/2013,DEXCOM INC,0.120643,0.035294
90664,04/30/2013,DEXCOM INC,-0.018541,0.014947
90664,05/31/2013,DEXCOM INC,0.269348,0.019074
90664,06/28/2013,DEXCOM INC,0.077772,-0.015036
90664,07/31/2013,DEXCOM INC,-0.029844,0.052717
90664,08/30/2013,DEXCOM INC,0.241965,-0.025727
90664,09/30/2013,DEXCOM INC,0.043253,0.037470
90664,10/31/2013,DEXCOM INC,0.018072,0.039895
90664,11/29/2013,DEXCOM INC,0.151758,0.024966
90664,12/31/2013,DEXCOM INC,0.070112,0.026140
90664,01/31/2014,DEXCOM INC,0.142615,-0.029987
90664,02/28/2014,DEXCOM INC,0.114681,0.046186
90664,03/31/2014,DEXCOM INC,-0.082927,0.004501
90664,04/30/2014,DEXCOM INC,-0.215667,0.001670
90664,05/30/2014,DEXCOM INC,0.040690,0.020223
90664,06/30/2014,DEXCOM INC,0.174763,0.027961
90664,07/31/2014,DEXCOM INC,-0.049924,-0.020536
90664,08/29/2014,DEXCOM INC,0.173036,0.040206
90664,09/30/2014,DEXCOM INC,-0.095249,-0.025132
90664,10/31/2014,DEXCOM INC,0.124031,0.021198
90664,11/28/2014,DEXCOM INC,0.144828,0.021159
90664,12/31/2014,DEXCOM INC,0.069763,-0.003623
90664,01/30/2015,DEXCOM INC,0.085922,-0.027200
90664,02/27/2015,DEXCOM INC,0.016059,0.056017
90664,03/31/2015,DEXCOM INC,0.026342,-0.010454
90664,04/30/2015,DEXCOM INC,0.083895,0.008716
90664,05/29/2015,DEXCOM INC,0.061418,0.010344
90664,06/30/2015,DEXCOM INC,0.115170,-0.019262
90664,07/31/2015,DEXCOM INC,0.058390,0.012113
90664,08/31/2015,DEXCOM INC,0.112109,-0.060046
90664,09/30/2015,DEXCOM INC,-0.087954,-0.033769
90664,10/30/2015,DEXCOM INC,-0.029583,0.074021
90664,11/30/2015,DEXCOM INC,0.020403,0.002448
90664,12/31/2015,DEXCOM INC,-0.036697,-0.022287
90664,01/29/2016,DEXCOM INC,-0.129670,-0.057094
90664,02/29/2016,DEXCOM INC,-0.087262,0.000685
90664,03/31/2016,DEXCOM INC,0.043806,0.070518
90664,04/29/2016,DEXCOM INC,-0.051981,0.011814
90664,05/31/2016,DEXCOM INC,0.001709,0.014316
90664,06/30/2016,DEXCOM INC,0.230113,0.003111
90664,07/29/2016,DEXCOM INC,0.162612,0.038775
90664,08/31/2016,DEXCOM INC,-0.012360,0.002789
90664,09/30/2016,DEXCOM INC,-0.037655,0.003017
90664,10/31/2016,DEXCOM INC,-0.107461,-0.021594
90664,11/30/2016,DEXCOM INC,-0.165516,0.040491
90664,12/30/2016,DEXCOM INC,-0.085618,0.018792
90664,01/31/2017,DEXCOM INC,0.325796,0.022190
90664,02/28/2017,DEXCOM INC,-0.012508,0.032665
90664,03/31/2017,DEXCOM INC,0.084058,0.002092
90664,04/28/2017,DEXCOM INC,-0.079901,0.009615
90664,05/31/2017,DEXCOM INC,-0.142637,0.009335
90664,06/30/2017,DEXCOM INC,0.094405,0.009469
90664,07/31/2017,DEXCOM INC,-0.089405,0.020330
90664,08/31/2017,DEXCOM INC,0.120102,0.001589
90664,09/29/2017,DEXCOM INC,-0.344257,0.023734
90664,10/31/2017,DEXCOM INC,-0.080838,0.019281
90664,11/30/2017,DEXCOM INC,0.299311,0.027309
90664,12/29/2017,DEXCOM INC,-0.017799,0.012173
90664,01/31/2018,DEXCOM INC,0.014114,0.050656
90664,02/28/2018,DEXCOM INC,-0.035395,-0.039465
90664,03/29/2018,DEXCOM INC,0.320983,-0.018433
90664,04/30/2018,DEXCOM INC,-0.013215,0.004769
90664,05/31/2018,DEXCOM INC,0.202378,0.026170
90664,06/29/2018,DEXCOM INC,0.079441,0.005334
90664,07/31/2018,DEXCOM INC,0.001579,0.031605
90664,08/31/2018,DEXCOM INC,0.517713,0.030221
90664,09/28/2018,DEXCOM INC,-0.009281,0.000443
90664,10/31/2018,DEXCOM INC,-0.071798,-0.074031
90664,11/30/2018,DEXCOM INC,-0.023951,0.018530
90664,12/31/2018,DEXCOM INC,-0.075546,-0.089810
